ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI
1695432407528481408,2,SysPsv,7.068970727855174,27.16649056260792,0.2644481588361387,1.777378758103059,3.421875,12.31874942779541,0.1177209317684173,-0.3727809488773346,0.0,False,False
1695432407538481408,2,SysPsv,7.061947005932893,27.200401829359866,0.2649425982223938,1.778729370079129,3.421875,12.31874942779541,0.1071515436895517,-0.3780656439201834,0.0,False,False
1695432407548481408,2,SysPsv,7.054878462553631,27.234202644038877,0.2654970152396139,1.7800597895529584,3.425891117284262,12.33320759709336,0.0784809365868568,-0.3924009501934051,0.0,False,False
1695432407558481408,2,SysPsv,7.047799605898433,27.267976732839315,0.2660654608683153,1.781385447216579,3.4375,12.375,0.0808745857151943,-0.3971882484500802,0.0,False,False
1695432407568481408,2,SysPsv,7.0406398054260535,27.301760464556992,0.2666566744043557,1.7827023936041877,3.4375,12.375,0.0882909372448921,-0.4120209515094757,0.0,False,False
1695432407578481408,2,SysPsv,7.033460871545458,27.335547318695266,0.2672532333711395,1.784017334270701,3.4375,12.375,0.1016681412522747,-0.4187095543598196,0.0,False,False
1695432407588481408,2,SysPsv,7.0262224985394255,27.369173794480503,0.2678485525568099,1.7853152689681682,3.434090948613852,12.362727290166674,0.1471509337425232,-0.4414509534835815,0.0,False,False
1695432407598481408,2,SysPsv,7.018970509805001,27.402762171572817,0.2684435686406985,1.7866092218636511,3.421875,12.31874942779541,0.1491808465823348,-0.4434808663233932,0.0,False,False
1695432407608481408,2,SysPsv,7.011188133458745,27.437209137347963,0.2685796374215705,1.7878964730692752,3.424966357418783,12.329878427711918,0.1569609344005584,-0.4512609541416168,0.0,False,False
1695432407618481408,2,SysPsv,7.003276007128534,27.471866701054974,0.2686036087107482,1.789182120295993,3.4375,12.375,0.1532768445773239,-0.4475768643183824,0.0,False,False
1695432407628481408,2,SysPsv,6.995583011379949,27.505849571536032,0.2689019694896686,1.7904679381465582,3.4375,12.375,0.1373409330844879,-0.4316409528255462,0.0,False,False
1695432407638481408,2,SysPsv,6.987940947264576,27.53967536221751,0.2692638512673149,1.7917537625846751,3.4375,12.375,0.1390142107887012,-0.426621119712906,0.0,False,False
1695432407648481408,2,SysPsv,6.980210330035447,27.573645401545377,0.2696563448816711,1.793049899630539,3.4349920955322717,12.365971452073971,0.1471509337425232,-0.4022109508514404,0.0,False,False
1695432407658481408,2,SysPsv,6.972457719998886,27.607651813334314,0.2700563828013713,1.7943486080212503,3.421875,12.31874942779541,0.1471509337425232,-0.3962453997882477,0.0,False,False
1695432407668481408,2,SysPsv,6.964725136032541,27.64136250675949,0.2704847403353518,1.795644390228587,3.4241523495954547,12.32694796973808,0.1471509337425232,-0.3629709482192993,0.0,False,False
1695432407678481408,2,SysPsv,6.95699748025487,27.675002487353595,0.2709197761085526,1.7969394480882237,3.4375,12.375,0.1444709975189027,-0.3535911714366278,0.0,False,False
1695432407688481408,2,SysPsv,6.949171136376606,27.70887117369841,0.2713690785182123,1.7982449133468017,3.4375,12.375,0.1275309324264526,-0.2943009436130523,0.0,False,False
1695432407698481408,2,SysPsv,6.941319632215993,27.74279857072781,0.2718220007089691,1.7995530442366885,3.4375,12.375,0.1275309324264526,-0.2847953432364313,0.0,False,False
1695432407708481408,2,SysPsv,6.933644878298253,27.7762592090545,0.2718633350274366,1.800846231783684,3.4375,12.375,0.1275309324264526,-0.2158209532499313,0.0,False,False
1695432407718481408,2,SysPsv,6.926012485624881,27.809607642863057,0.2718064816656635,1.8021358214062724,3.4375,12.375,0.1286106191236582,-0.2104225181238844,0.0,False,False
1695432407728481408,2,SysPsv,6.918156014788053,27.84350517127382,0.2720163387913423,1.8034504117518904,3.4375,12.375,0.1373409330844879,-0.1667709350585937,0.0,False,False
1695432407738481408,2,SysPsv,6.9102408021612405,27.87754701902918,0.2722958796917574,1.804771567217296,3.4375,12.375,0.1382122349045437,-0.1658996332385378,0.0,False,False
