ts,nad_status,nad_status_str,x,y,z,h,spd_mps,spd_kph,acc_lgt_mpss,acc_lat_mpss,dynamicobj.OBJ_Info.OBJ_CIPV_ID,dynamicobj.OBJ_Info.OBJ_CIPV_Lost,dynamicobj.OBJ_Info.OBJ_Is_CCI,road_id,lane_id,obj_id,length,width,class_str
1706928728681318368,,,25.870889807157855,-1.251800512467096,-0.10947837552510462,-0.04465325730657551,14.67250051600635,52.82100132003974,-0.928689931738408,-0.3881721189639405,,,,,1.0,1,0,0,car
1706928728690468352,5.0,PilotStdby,26.008035061999635,-1.2576346326081875,-0.1102449496914133,-0.0445081507960299,14.62725816762461,52.65812733515442,-0.9444802443772156,-0.4444008653343712,0.0,False,False,1.0,1.0,1,0,0,car
1706928728700468352,5.0,PilotStdby,26.15605391139843,-1.2639496144906843,-0.1108797695971386,-0.0443468378970115,14.640625,52.70624923706055,-0.9025191068649292,-0.5199309587478638,0.0,False,False,1.0,1.0,1,0,0,car
1706928728710468352,5.0,PilotStdby,26.30410458613688,-1.2701344903414338,-0.1114447752913481,-0.044184877938517,14.640625,52.70624923706055,-0.9025191068649292,-0.5199309587478638,0.0,False,False,1.0,1.0,1,0,0,car
1706928728720468352,5.0,PilotStdby,26.452305707692176,-1.275620323743624,-0.1116350567908046,-0.044019467890406,14.639479068133982,52.70212377043547,-0.9089942618784278,-0.5120168777266313,0.0,False,False,1.0,1.0,1,0,0,car
1706928728730468352,5.0,PilotStdby,26.600461722381624,-1.281200906659251,-0.1118086027435332,-0.0438528056494318,14.625822904374427,52.65296024729134,-0.9908090829849244,-0.4073710806556006,0.0,False,False,1.0,1.0,1,0,0,car
1706928728730635040,,,26.602927163266866,-1.281302409058093,-0.11180999678703193,-0.04384991557389809,14.626069593336904,52.65384835164697,-0.9908090829849244,-0.40597714977828875,,,,,1.0,1,0,0,car
1706928728740468352,5.0,PilotStdby,26.748395749815245,-1.287291362425094,-0.1118922496362326,-0.0436793922385291,14.640625,52.70624923706055,-0.9908090829849244,-0.3237309455871582,0.0,False,False,1.0,1.0,1,0,0,car
1706928728750468352,5.0,PilotStdby,26.896165239948004,-1.2933962979807347,-0.1119472014677409,-0.0435065782379342,14.640131243778985,52.70447172671949,-0.9900340836393174,-0.3235759451529776,0.0,False,False,1.0,1.0,1,0,0,car
1706928728753421568,,,26.9395432262822,-1.2952214025755204,-0.11191893636949829,-0.043456479418143644,14.631075760697719,52.67187220870806,-0.9758206050775308,-0.3207332390774423,,,,,1.0,1,0,0,car
1706928728760468352,5.0,PilotStdby,27.0430510131946,-1.2995764350114314,-0.1118514906899452,-0.0433369344968213,14.609467726476325,52.594083813050936,-0.9419046528956392,-0.3139500239126312,0.0,False,False,1.0,1.0,1,0,0,car
1706928728770468352,5.0,PilotStdby,27.190044646873503,-1.3057704265206669,-0.1117401321656128,-0.0431700906045403,14.609375,52.59375,-0.9417591094970704,-0.3139209151268005,0.0,False,False,1.0,1.0,1,0,0,car
1706928728780468352,5.0,PilotStdby,27.337663043306293,-1.3120428497970806,-0.1115411764163454,-0.0430188937084631,14.578765316919256,52.48355215168246,-0.8937141185191056,-0.3043119519612098,0.0,False,False,1.0,1.0,1,0,0,car
1706928728783931360,,,27.388772817884515,-1.3142162978477645,-0.11146932578343297,-0.042966290304332334,14.57854356725119,52.482753831222176,-0.893366060005284,-0.3042423405122178,,,,,1.0,1,0,0,car
1706928728790468352,5.0,PilotStdby,27.485245917666816,-1.3183188256400626,-0.1113337029336829,-0.0428669978794004,14.578125,52.48124694824219,-0.8927090764045715,-0.3041109442710876,0.0,False,False,1.0,1.0,1,0,0,car
1706928728800468352,5.0,PilotStdby,27.63261781262964,-1.3246130106222154,-0.111080531256599,-0.0427113707646665,14.592298222069086,52.53227193179461,-0.8393180324266262,-0.2863139115895887,0.0,False,False,1.0,1.0,1,0,0,car
1706928728810468352,5.0,PilotStdby,27.77985245813261,-1.3306169296092776,-0.1108119285202864,-0.0425578191170689,14.59375,52.53749847412109,-0.8338491320610046,-0.2844909429550171,0.0,False,False,1.0,1.0,1,0,0,car
1706928728820468352,5.0,PilotStdby,27.926383683105087,-1.3350920006103024,-0.1104619701941764,-0.0424151841523374,14.568103111592064,52.44517030199726,-0.8902066098457122,-0.2844909429550171,0.0,False,False,1.0,1.0,1,0,0,car
1706928728830468352,5.0,PilotStdby,28.07292894803913,-1.3397383801764136,-0.1101223816287593,-0.0422781861186219,14.5625,52.42499923706055,-0.9025191068649292,-0.2844909429550171,0.0,False,False,1.0,1.0,1,0,0,car
1706928728837068416,,,28.16968320575211,-1.343413222777616,-0.10993513676679731,-0.04220781204768297,14.54604969827437,52.36577855246697,-0.8663705691044152,-0.2948191010832297,,,,,1.0,1,0,0,car
1706928728840468352,5.0,PilotStdby,28.219529606238662,-1.345306448774636,-0.1098386709099035,-0.0421715563395952,14.537574739680062,52.33526890843563,-0.847747362924083,-0.3001400194439961,0.0,False,False,1.0,1.0,1,0,0,car
1706928728850468352,5.0,PilotStdby,28.36611292398038,-1.3509014404060051,-0.1095688645798045,-0.0420667792521485,14.53125,52.3125,-0.8338491320610046,-0.3041109442710876,0.0,False,False,1.0,1.0,1,0,0,car
1706928728860468352,5.0,PilotStdby,28.5126223467928,-1.3566436264668482,-0.1093746368993837,-0.0419720630667443,14.55570042597783,52.40052093658596,-0.8108226740298121,-0.3194619007467204,0.0,False,False,1.0,1.0,1,0,0,car
1706928728862902592,,,28.54830038211149,-1.358043041048287,-0.10933181733665696,-0.041950208832757546,14.557355627815294,52.40647962279063,-0.8092638694642783,-0.3205011027380606,,,,,1.0,1,0,0,car
1706928728870468352,5.0,PilotStdby,28.65918782093877,-1.3623924256880855,-0.1091987340096167,-0.0418822858091752,14.5625,52.42499923706055,-0.8044191002845764,-0.3237309455871582,0.0,False,False,1.0,1.0,1,0,0,car
1706928728880468352,5.0,PilotStdby,28.806043725538075,-1.3681771321030285,-0.1091246180369953,-0.0418199483526029,14.5625,52.42499923706055,-0.8568098922172547,-0.3162465272505671,0.0,False,False,1.0,1.0,1,0,0,car
1706928728890468352,5.0,PilotStdby,28.952961247407075,-1.3739641540787488,-0.1090688295054089,-0.0417602306141927,14.5625,52.42499923706055,-0.8730891346931458,-0.3139209151268005,0.0,False,False,1.0,1.0,1,0,0,car
1706928728900468352,5.0,PilotStdby,29.10023746194429,-1.3797646929763232,-0.1091135849730946,-0.041714877333141,14.5515147377768,52.38545122027751,-0.8317071678065953,-0.3070239485826752,0.0,False,False,1.0,1.0,1,0,0,car
1706928728901260736,,,29.111893904043285,-1.380208806483608,-0.1091181603500227,-0.04171136541315638,14.551147008002923,52.38412735718044,-0.8303219135435104,-0.3067930738073462,,,,,1.0,1,0,0,car
1706928728910468352,5.0,PilotStdby,29.24730968342783,-1.3853681832654274,-0.1091713136387735,-0.0416705665675211,14.546875,52.36874771118164,-0.8142290711402893,-0.3041109442710876,0.0,False,False,1.0,1.0,1,0,0,car
1706928728920187136,,,29.389200622498088,-1.3898235499547937,-0.10929257373819407,-0.04163274458485792,14.525899287479437,52.29323565820996,-0.7944750027958567,-0.26460276757422585,,,,,1.0,1,0,0,car
1706928728920468352,5.0,PilotStdby,29.393308149155928,-1.3899525260371774,-0.1092960840334544,-0.0416316496960436,14.525292072537384,52.29104969924315,-0.7939031525927556,-0.263459066009853,0.0,False,False,1.0,1.0,1,0,0,car
1706928728930468352,5.0,PilotStdby,29.539403987079822,-1.394657518469785,-0.1094418832736341,-0.0415984665569288,14.515625,52.25624847412109,-0.7847990989685059,-0.2452509403228759,0.0,False,False,1.0,1.0,1,0,0,car
1706928728940468352,5.0,PilotStdby,29.68604650067482,-1.4000154688749262,-0.1097013976499177,-0.0415962789312794,14.494468507356595,52.18008561712077,-0.7914405657610215,-0.1921193673939803,0.0,False,False,1.0,1.0,1,0,0,car
1706928728950468352,5.0,PilotStdby,29.83345208727087,-1.4054293823510309,-0.1099804297653808,-0.041595817727469,14.484375,52.14374923706055,-0.7946091294288635,-0.1667709350585937,0.0,False,False,1.0,1.0,1,0,0,car
1706928728960468352,5.0,PilotStdby,29.984873189859627,-1.4111385206867908,-0.1103626426598491,-0.0416044866787813,14.484375,52.14374923706055,-0.8140681963784662,-0.1148800422385975,0.0,False,False,1.0,1.0,1,0,0,car
1706928728963818144,,,30.035125437598456,-1.4130345073738493,-0.11048849872376489,-0.04160785059809394,14.484375,52.14374923706055,-0.8174082530788972,-0.10597321619685271,,,,,1.0,1,0,0,car
1706928728970468352,5.0,PilotStdby,30.134888726823647,-1.4167985154876988,-0.1107383545107225,-0.0416145288198734,14.484375,52.14374923706055,-0.824039101600647,-0.0882909372448921,0.0,False,False,1.0,1.0,1,0,0,car
1706928728980468352,5.0,PilotStdby,30.27542070711252,-1.422127003540936,-0.1110701477674283,-0.0416338631969515,14.474327120553754,52.10757588981584,-0.830347581820146,-0.1009078593542718,0.0,False,False,1.0,1.0,1,0,0,car
1706928728990468352,5.0,PilotStdby,30.416906942426976,-1.4274987805060846,-0.111421378079827,-0.0416552548672866,14.46875,52.08749771118164,-0.8338491320610046,-0.1079109385609626,0.0,False,False,1.0,1.0,1,0,0,car
1706928728998381376,,,30.53305104535459,-1.4319394965652281,-0.11178489261655204,-0.04168124285187076,14.46875,52.08749771118164,-0.8435414723154001,-0.11760330457970239,,,,,1.0,1,0,0,car
1706928729000468352,5.0,PilotStdby,30.563685884279497,-1.4331108054630022,-0.1118807753088173,-0.0416880975926768,14.46875,52.08749771118164,-0.8460979799211615,-0.120159818981216,0.0,False,False,1.0,1.0,1,0,0,car
1706928729010468352,5.0,PilotStdby,30.71031315150276,-1.4383255736727278,-0.1123433315114024,-0.0417215062428586,14.46875,52.08749771118164,-0.8534690737724304,-0.1275309324264526,0.0,False,False,1.0,1.0,1,0,0,car
1706928729020468352,5.0,PilotStdby,30.8561679887448,-1.4414665994086135,-0.1128224454304298,-0.0417578745684084,14.459280556059204,52.05340910012035,-0.8653597020606688,-0.0978044565288941,0.0,False,False,1.0,1.0,1,0,0,car
1706928729030468352,5.0,PilotStdby,31.002007186688843,-1.444851907156817,-0.1133023971754276,-0.0417954896346411,14.453125,52.03125,-0.8730891346931458,-0.0784809365868568,0.0,False,False,1.0,1.0,1,0,0,car
1706928729032395296,,,31.03008884063406,-1.4457552663040707,-0.11339572717677635,-0.041804018373556504,14.453125,52.03125,-0.8730891346931458,-0.06958632967900304,,,,,1.0,1,0,0,car
1706928729040468352,5.0,PilotStdby,31.1477430240825,-1.4495400854973468,-0.1137867534717855,-0.0418397513761387,14.453125,52.03125,-0.8730891346931458,-0.0323204437422319,0.0,False,False,1.0,1.0,1,0,0,car
1706928729050468352,5.0,PilotStdby,31.29346068520317,-1.45428456971581,-0.114269413620855,-0.0418846468258003,14.453125,52.03125,-0.8730891346931458,-9.318999900642666e-07,0.0,False,False,1.0,1.0,1,0,0,car
1706928729054010368,,,31.34504683888498,-1.4560742155053126,-0.11443711865560971,-0.041901776770280695,14.449970551955868,52.01989367898956,-0.8750696174693883,0.009901512180954818,,,,,1.0,1,0,0,car
1706928729060468352,5.0,PilotStdby,31.439099477854143,-1.4593371241990098,-0.1147428809573387,-0.0419330083386142,14.444219315589775,51.99918866642744,-0.8786804629820723,0.027955794804973,0.0,False,False,1.0,1.0,1,0,0,car
1706928729070468352,5.0,PilotStdby,31.58477375519533,-1.464430939718568,-0.1152152205835523,-0.0419821933460801,14.4375,51.97499847412109,-0.8828991055488586,0.0490490719676017,0.0,False,False,1.0,1.0,1,0,0,car
1706928729080468352,5.0,PilotStdby,31.730624099321176,-1.4697528021679318,-0.115681240629712,-0.0420359372008158,14.420283706007826,51.91302023606895,-0.8774945825950472,0.0652626900852482,0.0,False,False,1.0,1.0,1,0,0,car
1706928729084503616,,,31.789458548551043,-1.4719132954468503,-0.11587033383807037,-0.04205732342863631,14.414620932107479,51.89263438827901,-0.8757169298934505,0.07059566439136444,,,,,1.0,1,0,0,car
1706928729090468352,5.0,PilotStdby,31.876429914307664,-1.475107020443602,-0.1161498587558949,-0.0420889373804329,14.40625,51.86249923706055,-0.8730891346931458,0.0784790739417076,0.0,False,False,1.0,1.0,1,0,0,car
1706928729100468352,5.0,PilotStdby,32.0220156290643,-1.4806365405333963,-0.1166325584585301,-0.042137932692502,14.398056621209152,51.83300227327885,-0.8576567252102023,0.0887673365119166,0.0,False,False,1.0,1.0,1,0,0,car
1706928729110468352,5.0,PilotStdby,32.16759202658159,-1.4860189379185158,-0.1171090304916475,-0.0421851082530066,14.390625,51.80624771118164,-0.8436591029167175,0.0980990752577781,0.0,False,False,1.0,1.0,1,0,0,car
1706928729120468352,5.0,PilotStdby,32.3130985609987,-1.4906126113010032,-0.1175520819322208,-0.0422225307953074,14.390625,51.80624771118164,-0.8387349445609916,0.0734782086821093,0.0,False,False,1.0,1.0,1,0,0,car
1706928729121789184,,,32.33231217870616,-1.4912360078568871,-0.11761268731128334,-0.042227519826891206,14.390625,51.80624771118164,-0.8380896650902161,0.07025180152655801,,,,,1.0,1,0,0,car
1706928729130468352,5.0,PilotStdby,32.45857681936059,-1.495332734632257,-0.1180109629783423,-0.0422603058586388,14.390625,51.80624771118164,-0.8338491320610046,0.0490490719676017,0.0,False,False,1.0,1.0,1,0,0,car
1706928729140468352,5.0,PilotStdby,32.603922978016726,-1.500733866611654,-0.1185550777407886,-0.0422999828493654,14.375428408376564,51.75154035234781,-0.8338491320610046,0.0204259857930488,0.0,False,False,1.0,1.0,1,0,0,car
1706928729147611680,,,32.70756802830322,-1.5046094920213573,-0.11894906945293034,-0.04232727687182373,14.363960924892458,51.71025769177288,-0.8338491320610046,-0.0011732501477690963,,,,,1.0,1,0,0,car
1706928729150468352,5.0,PilotStdby,32.74901639112386,-1.5061593810676186,-0.1191066294269767,-0.0423381919376427,14.359375,51.69374847412109,-0.8338491320610046,-0.0098109319806098,0.0,False,False,1.0,1.0,1,0,0,car
1706928729160468352,5.0,PilotStdby,32.89272714286653,-1.51171560083003,-0.1196981999421407,-0.0423684817976107,14.366697128641556,51.72010885228231,-0.829251992540473,-0.0281994341993283,0.0,False,False,1.0,1.0,1,0,0,car
1706928729170468352,5.0,PilotStdby,33.03681681991429,-1.5173014882041116,-0.1202903907922241,-0.0424001199495626,14.375,51.75,-0.824039101600647,-0.049050934612751,0.0,False,False,1.0,1.0,1,0,0,car
1706928729180468352,5.0,PilotStdby,33.18335283220449,-1.5230779769215133,-0.1208866448342043,-0.0424403839102418,14.375,51.75,-0.8372513994552098,-0.0578591421021,0.0,False,False,1.0,1.0,1,0,0,car
1706928729190468352,5.0,PilotStdby,33.32961311233748,-1.5288534346966571,-0.1214836265323384,-0.0424811893376942,14.375,51.75,-0.8534690737724304,-0.0686709359288215,0.0,False,False,1.0,1.0,1,0,0,car
1706928729196572576,,,33.41795952344307,-1.5323749726379368,-0.1218504203500769,-0.0425079048052589,14.375,51.75,-0.8405272571094261,-0.060905841213020145,,,,,1.0,1,0,0,car
1706928729200468352,5.0,PilotStdby,33.47434265131915,-1.5346224360218912,-0.1220845100258305,-0.0425249547522247,14.375,51.75,-0.8322677240426365,-0.0559501183618956,0.0,False,False,1.0,1.0,1,0,0,car
1706928729210468352,5.0,PilotStdby,33.61916969552885,-1.5394419581500642,-0.1226550150166527,-0.0425628325267452,14.375,51.75,-0.8044191002845764,-0.0392409339547157,0.0,False,False,1.0,1.0,1,0,0,car
1706928729220468352,5.0,PilotStdby,33.76456788918358,-1.5389042152719412,-0.1230541749298961,-0.042567491509698,14.3685544369817,51.7267953436846,-0.7801384049434188,-0.0432877165115753,0.0,False,False,1.0,1.0,1,0,0,car
1706928729227756096,,,33.870501144400635,-1.538954772653298,-0.12337344066390904,-0.042576041277485585,14.361864725182938,51.70271172791689,-0.7549379913186175,-0.04748778544904221,,,,,1.0,1,0,0,car
1706928729230468352,5.0,PilotStdby,33.909926563784666,-1.5389735887083589,-0.1234922625148247,-0.0425792232639163,14.359375,51.69374847412109,-0.7455590963363647,-0.049050934612751,0.0,False,False,1.0,1.0,1,0,0,car
1706928729240468352,5.0,PilotStdby,34.05504742565381,-1.5423819755510522,-0.1241443831406883,-0.042629852250472,14.359375,51.69374847412109,-0.7341233371119408,-0.0414270866857269,0.0,False,False,1.0,1.0,1,0,0,car
1706928729250468352,5.0,PilotStdby,34.1999696785233,-1.5459155673079297,-0.1248239309277963,-0.0426839748953537,14.359375,51.69374847412109,-0.7161291241645813,-0.0294309314340353,0.0,False,False,1.0,1.0,1,0,0,car
1706928729254120096,,,34.25251098706116,-1.5474519949846053,-0.1251259776435907,-0.0427106019033154,14.35731106729711,51.686318114834755,-0.703170928213541,-0.01776855581621887,,,,,1.0,1,0,0,car
1706928729260468352,5.0,PilotStdby,34.34384409801896,-1.5501227834247402,-0.125651028636339,-0.0427568879121781,14.353723311304568,51.67340184289481,-0.6806455594790196,0.0025042747617688,0.0,False,False,1.0,1.0,1,0,0,car
1706928729270468352,5.0,PilotStdby,34.488433628504936,-1.554442110072614,-0.1265107910921443,-0.0428320829735526,14.34375,51.63749694824219,-0.6180291175842285,0.0588590689003467,0.0,False,False,1.0,1.0,1,0,0,car
1706928729280468352,5.0,PilotStdby,34.63729925860207,-1.559434639631263,-0.1275667606392989,-0.0429209832466722,14.338371235358853,51.61813418343903,-0.6078980958685831,0.0656130778203881,0.0,False,False,1.0,1.0,1,0,0,car
1706928729281507680,,,34.65274064680708,-1.5599559875916953,-0.1276772544517563,-0.04293057835434875,14.337306531316008,51.614301404847296,-0.6058927023445261,0.06695000573643017,,,,,1.0,1,0,0,car
1706928729290468352,5.0,PilotStdby,34.78590027019709,-1.5644518591509495,-0.1286301036553645,-0.0430133222700921,14.328125,51.58124923706055,-0.5885990858078003,0.0784790739417076,0.0,False,False,1.0,1.0,1,0,0,car
1706928729300468352,5.0,PilotStdby,34.932142478665355,-1.5696935362068416,-0.1297603784881627,-0.0431367827158958,14.333212372966836,51.5995630345205,-0.6013753116387948,0.0944493538046022,0.0,False,False,1.0,1.0,1,0,0,car
1706928729310468352,5.0,PilotStdby,35.07824918592951,-1.5748597425465505,-0.1308800373514316,-0.0432597737873356,14.34375,51.63749694824219,-0.6278390884399414,0.1275290697813034,0.0,False,False,1.0,1.0,1,0,0,car
1706928729320468352,5.0,PilotStdby,35.21736626607162,-1.576230840279095,-0.1314653582605451,-0.0433590452124833,14.34853042456652,51.65470694352,-0.6308404395190461,0.1425357795871457,0.0,False,False,1.0,1.0,1,0,0,car
1706928729327309440,,,35.313106035953915,-1.5774720255519556,-0.13191266375197946,-0.04343306764383114,14.355949111390888,51.68141494056885,-0.6354982023173115,0.1658245228283616,,,,,1.0,1,0,0,car
1706928729330468352,5.0,PilotStdby,35.35731787490113,-1.5780451947109668,-0.1321192257519907,-0.0434672505943151,14.359375,51.69374847412109,-0.6376491189002991,0.1765790730714798,0.0,False,False,1.0,1.0,1,0,0,car
1706928729340468352,5.0,PilotStdby,35.50195297795608,-1.5823367944085476,-0.1331562354896966,-0.043625395761633,14.3638962955626,51.71002557967922,-0.6348104598801789,0.1794177234679129,0.0,False,False,1.0,1.0,1,0,0,car
1706928729350468352,5.0,PilotStdby,35.64734715110808,-1.586744255568874,-0.1342251647344934,-0.0437914122000626,14.375,51.75,-0.6278390884399414,0.186389073729515,0.0,False,False,1.0,1.0,1,0,0,car
1706928729356660800,,,35.73997503924209,-1.5898712035896254,-0.1349966601006086,-0.04392124582135426,14.375,51.75,-0.6179502341438466,0.19462978814641696,,,,,1.0,1,0,0,car
1706928729360468352,5.0,PilotStdby,35.79693263187119,-1.591793987700612,-0.1354710584666261,-0.0440010815021634,14.375,51.75,-0.6118695024558846,0.1996970660924668,0.0,False,False,1.0,1.0,1,0,0,car
1706928729370468352,5.0,PilotStdby,35.9453111601224,-1.5968362733551658,-0.1367136957824115,-0.0442103208184403,14.375,51.75,-0.5689790844917297,0.2354390919208526,0.0,False,False,1.0,1.0,1,0,0,car
1706928729380468352,5.0,PilotStdby,36.084925388981446,-1.601825255922904,-0.1379328436702227,-0.0444164669498149,14.367077526187638,51.72147832059641,-0.5416218374411756,0.2528482463874016,0.0,False,False,1.0,1.0,1,0,0,car
1706928729390468352,5.0,PilotStdby,36.22527797799967,-1.6068993546080037,-0.1391810089602625,-0.0446247027463477,14.34375,51.63749694824219,-0.461069107055664,0.3041090667247772,0.0,False,False,1.0,1.0,1,0,0,car
1706928729390685984,,,36.22842147043681,-1.6070201128036021,-0.13921169771861808,-0.04462948767064647,14.343674701736449,51.63722588552342,-0.4607381800573276,0.3039672409298988,,,,,1.0,1,0,0,car
1706928729400468352,5.0,PilotStdby,36.36974179573144,-1.6124489750723114,-0.1405913559810194,-0.044844600979151,14.340289557565738,51.62503986237959,-0.4458608701897631,0.2975912537537926,0.0,False,False,1.0,1.0,1,0,0,car
1706928729410468352,5.0,PilotStdby,36.51415678321428,-1.617656233197749,-0.1419752673887799,-0.0450640341679887,14.328125,51.58124923706055,-0.3923990726470947,0.2746790647506714,0.0,False,False,1.0,1.0,1,0,0,car
1706928729420468352,5.0,PilotStdby,36.658315801599656,-1.6209225675781909,-0.1432094523266514,-0.0452808617578563,14.3313172666819,51.59274092949819,-0.3944033115838637,0.2686663692510437,0.0,False,False,1.0,1.0,1,0,0,car
1706928729425069696,,,36.72468220201447,-1.6225056973522205,-0.1437870582097881,-0.04538193400258926,14.3370379217432,51.61333444973229,-0.39799497880975476,0.25789140576286307,,,,,1.0,1,0,0,car
1706928729430468352,5.0,PilotStdby,36.80255029027239,-1.624363192834835,-0.1444647665924225,-0.045500522662274,14.34375,51.63749694824219,-0.4022091031074524,0.2452490776777267,0.0,False,False,1.0,1.0,1,0,0,car
1706928729440468352,5.0,PilotStdby,36.94718880659548,-1.6287843805735065,-0.1458388339181606,-0.0457361002342024,14.338054562198614,51.61699351120597,-0.4004211857213189,0.2398853445299009,0.0,False,False,1.0,1.0,1,0,0,car
1706928729450468352,5.0,PilotStdby,37.09170010363141,-1.633307702536058,-0.1472108760452837,-0.0459711363983988,14.3125,51.52499771118164,-0.3923990726470947,0.2158190906047821,0.0,False,False,1.0,1.0,1,0,0,car
1706928729456433344,,,37.177499077212204,-1.6363402965745055,-0.1480228094991377,-0.046109587774662675,14.31096463103212,51.519470607804834,-0.3943270048820064,0.21099925855326093,,,,,1.0,1,0,0,car
1706928729460468352,5.0,PilotStdby,37.235534252638445,-1.6383915696803797,-0.1485720083818549,-0.0462032374953311,14.309926094046462,51.51573202678591,-0.3956310750916301,0.2077390820387755,0.0,False,False,1.0,1.0,1,0,0,car
1706928729470468352,5.0,PilotStdby,37.37949792430845,-1.6435449410048475,-0.1499221873296239,-0.0464391546771312,14.296875,51.46875,-0.4120190739631653,0.1667690724134445,0.0,False,False,1.0,1.0,1,0,0,car
1706928729480468352,5.0,PilotStdby,37.524185635524645,-1.6490974648872907,-0.1512091440355085,-0.0466969940147013,14.301310257293002,51.48471681797216,-0.4203729703400435,0.1723383387795921,0.0,False,False,1.0,1.0,1,0,0,car
1706928729480492416,,,37.524533655319445,-1.64911093426362,-0.15121219005570558,-0.046697617952190795,14.30136991898885,51.48493159802663,-0.42051284068913086,0.17244075114853286,,,,,1.0,1,0,0,car
1706928729490468352,5.0,PilotStdby,37.668806371955725,-1.654694707208364,-0.1524749274497452,-0.0469562732297496,14.326102865412716,51.57396935507224,-0.4784965402980202,0.214896125540915,0.0,False,False,1.0,1.0,1,0,0,car
1706928729500468352,5.0,PilotStdby,37.81307486390779,-1.660541699578289,-0.1536230172835075,-0.0472236053491785,14.3125,51.52499771118164,-0.5297390818595886,0.2746790647506714,0.0,False,False,1.0,1.0,1,0,0,car
1706928729510468352,5.0,PilotStdby,37.95726664580389,-1.6662308372829102,-0.1546857655295852,-0.0474900420734983,14.3125,51.52499771118164,-0.5297390818595886,0.2746790647506714,0.0,False,False,1.0,1.0,1,0,0,car
1706928729520468352,5.0,PilotStdby,38.10100194268398,-1.6710229154177796,-0.1552638255139662,-0.047751356394289,14.309472459868417,51.514098640622485,-0.5287886735104428,0.2784806894853928,0.0,False,False,1.0,1.0,1,0,0,car
1706928729523733600,,,38.14795421088837,-1.6726385906267172,-0.15545308403740463,-0.047838125885004315,14.300257641037794,51.480925517803406,-0.5258959486011602,0.29005156275871496,,,,,1.0,1,0,0,car
1706928729530468352,5.0,PilotStdby,38.24480384801564,-1.67597128494981,-0.1558434724045536,-0.0480171075191378,14.28125,51.41249847412109,-0.519929051399231,0.3139190971851349,0.0,False,False,1.0,1.0,1,0,0,car
1706928729540468352,5.0,PilotStdby,38.389010481057085,-1.681820307278031,-0.1564323421194213,-0.0483084448645256,14.28125,51.41249847412109,-0.5206845848510763,0.3154301572030208,0.0,False,False,1.0,1.0,1,0,0,car
1706928729550468352,5.0,PilotStdby,38.53307379293437,-1.687706712704539,-0.1569890664822413,-0.0485988810801369,14.280464601734868,51.40967096366755,-0.5307252908193052,0.3345252776585996,0.0,False,False,1.0,1.0,1,0,0,car
1706928729551498464,,,38.54782944757317,-1.6883345540179941,-0.1570278763032976,-0.0486282760203526,14.278935928632928,51.40416759121609,-0.5326448151887077,0.33644480202800203,,,,,1.0,1,0,0,car
1706928729560468352,5.0,PilotStdby,38.6763143836788,-1.6938014853753884,-0.1573658130130368,-0.0488842326083789,14.265625,51.35624694824219,-0.5493590831756592,0.3531590700149536,0.0,False,False,1.0,1.0,1,0,0,car
1706928729570468352,5.0,PilotStdby,38.81980642786493,-1.699937169392797,-0.1577169208678821,-0.04917196306507,14.266059255815794,51.35781031158684,-0.5496317271936126,0.3534317140329071,0.0,False,False,1.0,1.0,1,0,0,car
1706928729580468352,5.0,PilotStdby,38.96484771730502,-1.706322239349447,-0.1579123937267379,-0.0494741841754973,14.28125,51.41249847412109,-0.5591691136360168,0.3629691004753113,0.0,False,False,1.0,1.0,1,0,0,car
1706928729590468352,5.0,PilotStdby,39.10959680204223,-1.7127169423260966,-0.1580881931400224,-0.0497805291123313,14.28125,51.41249847412109,-0.5591691136360168,0.3629691004753113,0.0,False,False,1.0,1.0,1,0,0,car
1706928729597555680,,,39.211040642628035,-1.7172856407351815,-0.15813672895927441,-0.05001355286113838,14.28125,51.41249847412109,-0.5196639439109879,0.40905839847965986,,,,,1.0,1,0,0,car
1706928729600468352,5.0,PilotStdby,39.25273210075284,-1.719163287493302,-0.1581566762430544,-0.0501093211188204,14.28125,51.41249847412109,-0.5034280825733907,0.428000209304781,0.0,False,False,1.0,1.0,1,0,0,car
1706928729610468352,5.0,PilotStdby,39.39601513685193,-1.7255918666435264,-0.1581776907010113,-0.0504393905036911,14.28125,51.41249847412109,-0.5003090500831604,0.4316390752792358,0.0,False,False,1.0,1.0,1,0,0,car
1706928729620468352,5.0,PilotStdby,39.54020625710427,-1.7319148776759905,-0.1579140058501611,-0.0507771718965055,14.29542032572879,51.46351303056561,-0.4469289167246434,0.4494324710839091,0.0,False,False,2.0,1.0,1,0,0,car
1706928729624854880,,,39.60342831038107,-1.7347059388848167,-0.15781402326502816,-0.050927717784830386,14.296058419158307,51.465810229225674,-0.44452519552481673,0.45023371229522907,,,,,1.0,1,0,0,car
1706928729630468352,5.0,PilotStdby,39.68433482828323,-1.7382777153766256,-0.1576860735640188,-0.0511203743497086,14.296875,51.46875,-0.4414491057395935,0.4512590765953064,0.0,False,False,2.0,1.0,1,0,0,car
1706928729640468352,5.0,PilotStdby,39.8280945382653,-1.7448614273703242,-0.1576572678088563,-0.0514937159438782,14.296875,51.46875,-0.4239443072475349,0.4600115024307145,0.0,False,False,2.0,1.0,1,0,0,car
1706928729650468352,5.0,PilotStdby,39.97182997295158,-1.751461767189312,-0.1576449139110209,-0.0518714079309452,14.296875,51.46875,-0.4218291044235229,0.461069107055664,0.0,False,False,2.0,1.0,1,0,0,car
